EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject,Context,Name,Time (s),Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_DoeJ,Left,Foot Strike,1.08,Foot Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_DoeJ,Left,Foot Strike,2.22,Foot Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_DoeJ,Left,Foot Off,1.76,Foot Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_DoeJ,Right,Foot Strike,1.63,Foot Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_DoeJ,Right,Foot Off,1.215,Foot Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAJECTORIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C7,,,T10,,,CLAV,,,STRN,,,LSHO,,,RSHO,,,SACR,,,LASI,,,RASI,,,LTRO,,,LTHI,,,LKNE,,,LHFB,,,LTUB,,,LTIB,,,LSHN,,,LANK,,,LCPG,,,LHEE,,,LSTL,,,LP1M,,,LHLX,,,LTOE,,,LD5M,,,LP5M,,,LLCA,,,RTRO,,,RTHI,,,RKNE,,,RHFB,,,RTUB,,,RTIB,,,RSHN,,,RANK,,,RCPG,,,RHEE,,,RSTL,,,RP1M,,,RHLX,,,RTOE,,,RD5M,,,RP5M,,,RLCA,,,LHDF0,,,LHDF1,,,LHDF2,,,LHDF3,,,LFOF0,,,LFOF1,,,LFOF2,,,LFOF3,,,LHLX0,,,LHLX3,,,LHLX2,,,LHLX1,,,LTIB2,,,LAJC,,,LTIB1,,,LPROXFF,,,LArchHeight,,,LTIB3,,,LD1MH,,,RTIB1,,,RTIB2,,,RTIB3,,,RHDF0,,,RHDF1,,,RHDF2,,,RHDF3,,,RFOF0,,,RFOF1,,,RFOF2,,,RFOF3,,,RArchHeight,,,RHLX0,,,RHLX1,,,RHLX2,,,RHLX3,,,RAJC,,,RPROXFF,,,RD1MH,,,CentreOfMass,,,CentreOfMassFloor,,,LArchHeightIndex,,,RArchHeightIndex,,,LFETBA,,,LHFTFL,,,LHFTBA,,,LFFTBA,,,LFFHFA,,,LHXFFA,,,RFETBA,,,RHFTFL,,,RHFTBA,,,RFFTBA,,,RFFHFA,,,RHXFFA,,,PELAng,,,LHPA,,,RHPA,,,LKNA,,,RKNA,,,LANA,,,RANA,,,LFTA,,,RFTA,,,LHipAngles,,,LKneeAngles,,,LAnkleAngles,,,LAbsAnkleAngle,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LSpineAngles,,,RSpineAngles,,,LThoraxAngles,,,RThoraxAngles,,,LPelvisAngles,,,RPelvisAngles,,,LFootProgressAngles,,,RFootProgressAngles,,,LAnklePower,,,RAnklePower,,,LKneePower,,,RKneePower,,,LHipPower,,,RHipPower,,,LWaistPower,,,RWaistPower,,,LGroundReactionForce,,,RGroundReactionForce,,,LNormalisedGRF,,,RNormalisedGRF,,,LAnkleForce,,,RAnkleForce,,,LKneeForce,,,RKneeForce,,,LHipForce,,,RHipForce,,,LWaistForce,,,RWaistForce,,,LGroundReactionMoment,,,RGroundReactionMoment,,,LAnkleMoment,,,RAnkleMoment,,,LKneeMoment,,,RKneeMoment,,,LHipMoment,,,RHipMoment,,,LWaistMoment,,,RWaistMoment,,,LCLO,,,LCLP,,,LCLL,,,LCLA,,,LFEO,,,LFEP,,,LFEL,,,LFEA,,,LFOO,,,LFOP,,,LFOL,,,LFOA,,,LTIO,,,LTIP,,,LTIL,,,LTIA,,,LTOO,,,LTOP,,,LTOL,,,LTOA,,,PELO,,,PELP,,,PELL,,,PELA,,,RCLO,,,RCLP,,,RCLL,,,RCLA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA,,,TRXO,,,TRXP,,,TRXL,,,TRXA,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
213,159.925568,-595.599304,1524.778442,159.580139,-706.899963,1297.866455,147.308456,-474.111877,1407.327271,143.245255,-456.411377,1270.962524,308.584869,-579.384705,1479.945679,16.953339,-609.53949,1493.667358,153.293396,-703.416443,1039.925903,18.889748,-532.652283,1025.098145,289.066772,-523.570496,1027.067383,-18.383904,-582.859741,921.822632,-70.139519,-510.600922,710.157288,-1.299952,-421.914307,517.894165,-5.043546,-414.626556,463.021179,53.350258,-350.204834,457.219482,-46.733849,-356.252533,278.006165,47.099491,-321.18277,342.750977,21.372597,-287.570465,81.11451,82.752541,-386.830688,40.521599,69.252983,-310.875549,12.983762,94.82621,-278.472137,41.17942,49.841198,-204.563431,113.987595,69.996391,-87.799889,109.111534,35.203495,-133.722824,98.196716,0.803039,-157.95488,74.785355,7.726012,-219.881027,58.502743,27.869169,-283.27533,33.085052,321.250427,-619.756348,918.930237,353.827484,-682.4552,718.314697,276.215393,-733.199585,507.762756,274.168152,-752.352356,477.700592,212.743378,-702.00354,422.981201,311.22287,-823.883667,313.717102,214.025955,-757.442505,317.256592,234.85611,-914.168091,108.941277,183.174011,-1024.387939,131.304886,187.854736,-977.941895,63.137764,157.294235,-921.395752,54.941151,203.443527,-829.596313,81.256767,186.968948,-734.636841,27.006126,221.760162,-777.286316,36.175476,269.453888,-825.638367,24.648577,245.358139,-884.684021,39.266979,229.762253,-937.159851,54.681927,68.753647,-310.614258,12.028805,71.403709,-347.518219,45.660252,19.815453,-319.212524,6.450043,58.852619,-277.992676,48.604797,39.606758,-131.908463,91.432465,32.464405,-148.27359,138.135452,-9.773226,-126.446632,85.794586,42.863152,-84.979256,108.374855,69.996391,-87.799889,109.111534,72.503136,-42.79644,130.754227,20.616409,-82.338051,103.473656,62.557739,-108.891541,153.83075,13.451589,-284.405487,94.043816,63.117306,-279.240448,96.620384,57.422211,-231.757858,111.213844,34.737705,-202.078323,66.099731,0,0,24.491226,55.602711,-397.555389,478.64801,69.996391,-158.92865,75.563911,195.869675,-854.262512,86.360344,141.00148,-892.867981,108.700844,216.607269,-727.396362,468.427002,187.880753,-977.211609,62.71022,185.352081,-975.325073,112.610588,138.310715,-971.268311,59.973591,193.915451,-927.601929,61.140469,220.421066,-779.256531,24.782448,227.69606,-770.881042,73.536171,170.958054,-777.330933,31.832479,221.117722,-730.00061,16.216745,0,0,21.320076,186.968948,-734.636841,27.006126,193.993866,-735.409973,76.504135,137.505936,-732.711243,34.05616,188.984222,-684.679932,27.500381,190.618759,-899.007751,108.046486,219.301498,-858.412354,38.547806,186.968948,-825.40564,25.588419,143.823395,-527.694397,928.055359,143.823395,-527.694397,0,0,0,24.491226,0,0,21.320076,6.355928,2.512088,-2.479401,-15.146813,40.725159,-103.115417,30.766594,-5.25587,-0.636613,2.608672,10.317951,7.4503,-28.568445,15.245549,5.464663,5.886319,0,0,7.739123,-1.015303,6.677181,104.580719,-82.83596,-17.610758,23.905914,0.094915,-3.892278,15.705734,6.021403,6.411695,-7.78,6.468653,10.302464,10.536883,0,0,-0.569752,-4.517039,-91.931175,27.956499,-1.488397,-1.946344,-13.051383,3.954609,-14.95373,6.355928,2.512088,-2.479401,7.739123,-1.015303,6.677181,2.055387,0.177939,-3.166999,13.074406,1.238601,-3.410042,152.322189,-115.358505,-68.637138,-38.749603,-51.331516,73.686821,27.953835,-1.535216,-1.949361,6.347832,2.747448,-2.474185,1.994873,1.24431,-3.526209,1.991095,0,0,-13.043571,3.907461,-14.89088,7.731742,-1.157664,6.640631,13.08729,1.351615,-2.808123,13.071296,0,0,9.821214,-1.934677,2.037715,9.821214,1.934677,-2.037715,14.448307,0.673304,-4.099408,14.448307,-0.673304,4.099408,4.517262,-0.567983,-1.886304,4.517262,0.567983,1.886304,-109.026054,-0.191497,-10.108788,-77.197273,0.755284,-9.461896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,306.44751,-577.729675,1486.402588,147.80896,-480.874603,1409.063599,367.918732,-625.327393,1300.703491,414.07428,-407.782715,1478.469604,56.035973,-417.578949,517.677307,70.830635,-592.938538,923.512207,-385.049805,-450.931213,519.345642,26.098137,-12.846344,693.651978,29.33782,-152.474228,115.2323,63.462723,-333.423889,52.834244,-162.067215,-184.946564,104.722023,29.977545,-215.748016,299.071411,66.068489,-282.963989,83.575958,56.4818,-411.597412,498.388428,-365.400879,-327.432434,59.81464,16.569607,129.569458,210.358704,17.962845,-92.157639,136.031662,29.337814,-152.474197,115.232307,-45.838837,-102.98175,132.528244,18.17609,-113.248909,197.311371,156.792206,-589.735657,924.213745,155.086685,-576.185913,1095.718994,-15.154251,-595.515503,922.960449,151.129288,-418.319336,910.614685,19.441326,-607.583435,1499.911011,147.808777,-480.874542,1409.063599,91.22226,-551.14978,1680.047974,-118.963501,-460.795471,1509.076538,220.302902,-719.840454,506.506622,242.753769,-586.532837,924.915405,-207.262711,-617.682617,496.900696,320.425079,-313.473999,371.663391,228.617889,-779.534302,66.615723,196.25531,-968.891235,109.645981,34.450211,-747.403992,61.975483,231.177612,-736.330322,258.66217,193.167007,-909.08551,109.367821,219.059326,-728.513733,488.305725,-224.279922,-858.190308,113.638779,237.191437,-532.689392,-73.000847,239.405426,-716.415222,52.272305,228.617874,-779.53418,66.615784,174.682861,-705.705078,50.725578,240.258698,-702.013855,116.287781,147.808868,-480.874664,1409.063843,145.439407,-531.180847,1213.817627,348.915924,-467.505798,1403.178711,133.395462,-286.072266,1359.046875
